Tag,filename,Month,Level
1,2000,Oktober,252.0
2,2000,Oktober,271.0
3,2000,Oktober,306.0
4,2000,Oktober,282.0
5,2000,Oktober,257.0
6,2000,Oktober,244.0
7,2000,Oktober,234.0
8,2000,Oktober,227.0
9,2000,Oktober,222.0
10,2000,Oktober,226.0
11,2000,Oktober,257.0
12,2000,Oktober,285.0
13,2000,Oktober,341.0
14,2000,Oktober,344.0
15,2000,Oktober,335.0
16,2000,Oktober,309.0
17,2000,Oktober,301.0
18,2000,Oktober,290.0
19,2000,Oktober,280.0
20,2000,Oktober,285.0
21,2000,Oktober,290.0
22,2000,Oktober,284.0
23,2000,Oktober,275.0
24,2000,Oktober,264.0
25,2000,Oktober,249.0
26,2000,Oktober,241.0
27,2000,Oktober,231.0
28,2000,Oktober,229.0
29,2000,Oktober,233.0
30,2000,Oktober,228.0
31,2000,Oktober,221.0
1,2001,Oktober,300.0
2,2001,Oktober,293.0
3,2001,Oktober,288.0
4,2001,Oktober,300.0
5,2001,Oktober,303.0
6,2001,Oktober,306.0
7,2001,Oktober,313.0
8,2001,Oktober,295.0
9,2001,Oktober,286.0
10,2001,Oktober,286.0
11,2001,Oktober,295.0
12,2001,Oktober,289.0
13,2001,Oktober,272.0
14,2001,Oktober,258.0
15,2001,Oktober,247.0
16,2001,Oktober,241.0
17,2001,Oktober,232.0
18,2001,Oktober,218.0
19,2001,Oktober,209.0
20,2001,Oktober,206.0
21,2001,Oktober,198.0
22,2001,Oktober,197.0
23,2001,Oktober,197.0
24,2001,Oktober,194.0
25,2001,Oktober,197.0
26,2001,Oktober,204.0
27,2001,Oktober,209.0
28,2001,Oktober,231.0
29,2001,Oktober,244.0
30,2001,Oktober,237.0
31,2001,Oktober,223.0
1,2002,Oktober,340.0
2,2002,Oktober,312.0
3,2002,Oktober,281.0
4,2002,Oktober,263.0
5,2002,Oktober,252.0
6,2002,Oktober,251.0
7,2002,Oktober,251.0
8,2002,Oktober,264.0
9,2002,Oktober,280.0
10,2002,Oktober,310.0
11,2002,Oktober,298.0
12,2002,Oktober,270.0
13,2002,Oktober,253.0
14,2002,Oktober,237.0
15,2002,Oktober,232.0
16,2002,Oktober,223.0
17,2002,Oktober,218.0
18,2002,Oktober,246.0
19,2002,Oktober,295.0
20,2002,Oktober,350.0
21,2002,Oktober,393.0
22,2002,Oktober,399.0
23,2002,Oktober,391.0
24,2002,Oktober,394.0
25,2002,Oktober,418.0
26,2002,Oktober,419.0
27,2002,Oktober,435.0
28,2002,Oktober,484.0
29,2002,Oktober,539.0
30,2002,Oktober,520.0
31,2002,Oktober,467.0
1,2003,Oktober,42.0
2,2003,Oktober,52.0
3,2003,Oktober,54.0
4,2003,Oktober,70.0
5,2003,Oktober,74.0
6,2003,Oktober,69.0
7,2003,Oktober,82.0
8,2003,Oktober,109.0
9,2003,Oktober,163.0
10,2003,Oktober,192.0
11,2003,Oktober,224.0
12,2003,Oktober,237.0
13,2003,Oktober,243.0
14,2003,Oktober,236.0
15,2003,Oktober,214.0
16,2003,Oktober,196.0
17,2003,Oktober,180.0
18,2003,Oktober,171.0
19,2003,Oktober,158.0
20,2003,Oktober,146.0
21,2003,Oktober,139.0
22,2003,Oktober,134.0
23,2003,Oktober,139.0
24,2003,Oktober,137.0
25,2003,Oktober,138.0
26,2003,Oktober,134.0
27,2003,Oktober,127.0
28,2003,Oktober,123.0
29,2003,Oktober,121.0
30,2003,Oktober,117.0
31,2003,Oktober,115.0
1,2004,Oktober,191.0
2,2004,Oktober,182.0
3,2004,Oktober,173.0
4,2004,Oktober,173.0
5,2004,Oktober,163.0
6,2004,Oktober,155.0
7,2004,Oktober,147.0
8,2004,Oktober,141.0
9,2004,Oktober,136.0
10,2004,Oktober,138.0
11,2004,Oktober,138.0
12,2004,Oktober,150.0
13,2004,Oktober,166.0
14,2004,Oktober,186.0
15,2004,Oktober,185.0
16,2004,Oktober,174.0
17,2004,Oktober,172.0
18,2004,Oktober,176.0
19,2004,Oktober,197.0
20,2004,Oktober,205.0
21,2004,Oktober,221.0
22,2004,Oktober,233.0
23,2004,Oktober,250.0
24,2004,Oktober,243.0
25,2004,Oktober,231.0
26,2004,Oktober,214.0
27,2004,Oktober,200.0
28,2004,Oktober,190.0
29,2004,Oktober,209.0
30,2004,Oktober,294.0
31,2004,Oktober,311.0
1,2005,Oktober,130.0
2,2005,Oktober,141.0
3,2005,Oktober,152.0
4,2005,Oktober,164.0
5,2005,Oktober,180.0
6,2005,Oktober,208.0
7,2005,Oktober,226.0
8,2005,Oktober,240.0
9,2005,Oktober,232.0
10,2005,Oktober,213.0
11,2005,Oktober,200.0
12,2005,Oktober,184.0
13,2005,Oktober,169.0
14,2005,Oktober,159.0
15,2005,Oktober,148.0
16,2005,Oktober,142.0
17,2005,Oktober,132.0
18,2005,Oktober,127.0
19,2005,Oktober,117.0
20,2005,Oktober,119.0
21,2005,Oktober,110.0
22,2005,Oktober,112.0
23,2005,Oktober,121.0
24,2005,Oktober,122.0
25,2005,Oktober,125.0
26,2005,Oktober,127.0
27,2005,Oktober,132.0
28,2005,Oktober,127.0
29,2005,Oktober,114.0
30,2005,Oktober,112.0
31,2005,Oktober,106.0
1,2006,Oktober,278.0
2,2006,Oktober,260.0
3,2006,Oktober,245.0
4,2006,Oktober,258.0
5,2006,Oktober,375.0
6,2006,Oktober,477.0
7,2006,Oktober,521.0
8,2006,Oktober,522.0
9,2006,Oktober,438.0
10,2006,Oktober,400.0
11,2006,Oktober,362.0
12,2006,Oktober,323.0
13,2006,Oktober,293.0
14,2006,Oktober,272.0
15,2006,Oktober,253.0
16,2006,Oktober,239.0
17,2006,Oktober,223.0
18,2006,Oktober,208.0
19,2006,Oktober,196.0
20,2006,Oktober,189.0
21,2006,Oktober,187.0
22,2006,Oktober,183.0
23,2006,Oktober,179.0
24,2006,Oktober,185.0
25,2006,Oktober,180.0
26,2006,Oktober,216.0
27,2006,Oktober,298.0
28,2006,Oktober,265.0
29,2006,Oktober,225.0
30,2006,Oktober,201.0
31,2006,Oktober,187.0
1,2007,Oktober,282.0
2,2007,Oktober,281.0
3,2007,Oktober,262.0
4,2007,Oktober,247.0
5,2007,Oktober,236.0
6,2007,Oktober,222.0
7,2007,Oktober,210.0
8,2007,Oktober,208.0
9,2007,Oktober,206.0
10,2007,Oktober,198.0
11,2007,Oktober,191.0
12,2007,Oktober,188.0
13,2007,Oktober,183.0
14,2007,Oktober,178.0
15,2007,Oktober,171.0
16,2007,Oktober,167.0
17,2007,Oktober,159.0
18,2007,Oktober,158.0
19,2007,Oktober,154.0
20,2007,Oktober,151.0
21,2007,Oktober,145.0
22,2007,Oktober,147.0
23,2007,Oktober,148.0
24,2007,Oktober,145.0
25,2007,Oktober,140.0
26,2007,Oktober,135.0
27,2007,Oktober,128.0
28,2007,Oktober,128.0
29,2007,Oktober,121.0
30,2007,Oktober,131.0
31,2007,Oktober,132.0
1,2008,Oktober,173.0
2,2008,Oktober,183.0
3,2008,Oktober,194.0
4,2008,Oktober,197.0
5,2008,Oktober,187.0
6,2008,Oktober,193.0
7,2008,Oktober,201.0
8,2008,Oktober,220.0
9,2008,Oktober,213.0
10,2008,Oktober,193.0
11,2008,Oktober,179.0
12,2008,Oktober,170.0
13,2008,Oktober,166.0
14,2008,Oktober,162.0
15,2008,Oktober,153.0
16,2008,Oktober,146.0
17,2008,Oktober,145.0
18,2008,Oktober,150.0
19,2008,Oktober,165.0
20,2008,Oktober,187.0
21,2008,Oktober,194.0
22,2008,Oktober,181.0
23,2008,Oktober,165.0
24,2008,Oktober,166.0
25,2008,Oktober,185.0
26,2008,Oktober,202.0
27,2008,Oktober,193.0
28,2008,Oktober,183.0
29,2008,Oktober,188.0
30,2008,Oktober,192.0
31,2008,Oktober,196.0
1,2009,Oktober,78.0
2,2009,Oktober,73.0
3,2009,Oktober,66.0
4,2009,Oktober,67.0
5,2009,Oktober,65.0
6,2009,Oktober,66.0
7,2009,Oktober,80.0
8,2009,Oktober,86.0
9,2009,Oktober,84.0
10,2009,Oktober,75.0
11,2009,Oktober,84.0
12,2009,Oktober,99.0
13,2009,Oktober,114.0
14,2009,Oktober,124.0
15,2009,Oktober,130.0
16,2009,Oktober,123.0
17,2009,Oktober,116.0
18,2009,Oktober,110.0
19,2009,Oktober,102.0
20,2009,Oktober,111.0
21,2009,Oktober,115.0
22,2009,Oktober,113.0
23,2009,Oktober,108.0
24,2009,Oktober,104.0
25,2009,Oktober,100.0
26,2009,Oktober,103.0
27,2009,Oktober,107.0
28,2009,Oktober,107.0
29,2009,Oktober,109.0
30,2009,Oktober,99.0
31,2009,Oktober,95.0
1,2010,Oktober,277.0
2,2010,Oktober,260.0
3,2010,Oktober,255.0
4,2010,Oktober,253.0
5,2010,Oktober,245.0
6,2010,Oktober,231.0
7,2010,Oktober,223.0
8,2010,Oktober,209.0
9,2010,Oktober,200.0
10,2010,Oktober,195.0
11,2010,Oktober,187.0
12,2010,Oktober,181.0
13,2010,Oktober,171.0
14,2010,Oktober,162.0
15,2010,Oktober,154.0
16,2010,Oktober,153.0
17,2010,Oktober,151.0
18,2010,Oktober,148.0
19,2010,Oktober,157.0
20,2010,Oktober,161.0
21,2010,Oktober,159.0
22,2010,Oktober,162.0
23,2010,Oktober,166.0
24,2010,Oktober,183.0
25,2010,Oktober,183.0
26,2010,Oktober,175.0
27,2010,Oktober,176.0
28,2010,Oktober,193.0
29,2010,Oktober,199.0
30,2010,Oktober,196.0
31,2010,Oktober,186.0
1,2011,Oktober,125.0
2,2011,Oktober,120.0
3,2011,Oktober,119.0
4,2011,Oktober,116.0
5,2011,Oktober,106.0
6,2011,Oktober,102.0
7,2011,Oktober,103.0
8,2011,Oktober,104.0
9,2011,Oktober,110.0
10,2011,Oktober,119.0
11,2011,Oktober,128.0
12,2011,Oktober,145.0
13,2011,Oktober,174.0
14,2011,Oktober,230.0
15,2011,Oktober,266.0
16,2011,Oktober,262.0
17,2011,Oktober,251.0
18,2011,Oktober,231.0
19,2011,Oktober,208.0
20,2011,Oktober,196.0
21,2011,Oktober,196.0
22,2011,Oktober,200.0
23,2011,Oktober,207.0
24,2011,Oktober,195.0
25,2011,Oktober,182.0
26,2011,Oktober,168.0
27,2011,Oktober,156.0
28,2011,Oktober,147.0
29,2011,Oktober,138.0
30,2011,Oktober,134.0
31,2011,Oktober,127.0
1,2012,Oktober,208.0
2,2012,Oktober,198.0
3,2012,Oktober,198.0
4,2012,Oktober,199.0
5,2012,Oktober,201.0
6,2012,Oktober,212.0
7,2012,Oktober,212.0
8,2012,Oktober,203.0
9,2012,Oktober,202.0
10,2012,Oktober,198.0
11,2012,Oktober,200.0
12,2012,Oktober,200.0
13,2012,Oktober,290.0
14,2012,Oktober,363.0
15,2012,Oktober,387.0
16,2012,Oktober,404.0
17,2012,Oktober,404.0
18,2012,Oktober,381.0
19,2012,Oktober,357.0
20,2012,Oktober,341.0
21,2012,Oktober,314.0
22,2012,Oktober,267.0
23,2012,Oktober,267.0
24,2012,Oktober,248.0
25,2012,Oktober,232.0
26,2012,Oktober,227.0
27,2012,Oktober,224.0
28,2012,Oktober,219.0
29,2012,Oktober,214.0
30,2012,Oktober,218.0
31,2012,Oktober,226.0
1,2013,Oktober,206.0
2,2013,Oktober,192.0
3,2013,Oktober,182.0
4,2013,Oktober,176.0
5,2013,Oktober,175.0
6,2013,Oktober,181.0
7,2013,Oktober,200.0
8,2013,Oktober,243.0
9,2013,Oktober,256.0
10,2013,Oktober,236.0
11,2013,Oktober,216.0
12,2013,Oktober,219.0
13,2013,Oktober,238.0
14,2013,Oktober,262.0
15,2013,Oktober,262.0
16,2013,Oktober,266.0
17,2013,Oktober,284.0
18,2013,Oktober,331.0
19,2013,Oktober,396.0
20,2013,Oktober,394.0
21,2013,Oktober,354.0
22,2013,Oktober,326.0
23,2013,Oktober,323.0
24,2013,Oktober,321.0
25,2013,Oktober,365.0
26,2013,Oktober,359.0
27,2013,Oktober,329.0
28,2013,Oktober,324.0
29,2013,Oktober,360.0
30,2013,Oktober,379.0
31,2013,Oktober,376.0
1,2014,Oktober,189.0
2,2014,Oktober,178.0
3,2014,Oktober,172.0
4,2014,Oktober,167.0
5,2014,Oktober,163.0
6,2014,Oktober,155.0
7,2014,Oktober,148.0
8,2014,Oktober,151.0
9,2014,Oktober,173.0
10,2014,Oktober,188.0
11,2014,Oktober,233.0
12,2014,Oktober,239.0
13,2014,Oktober,219.0
14,2014,Oktober,214.0
15,2014,Oktober,214.0
16,2014,Oktober,204.0
17,2014,Oktober,196.0
18,2014,Oktober,200.0
19,2014,Oktober,238.0
20,2014,Oktober,282.0
21,2014,Oktober,271.0
22,2014,Oktober,250.0
23,2014,Oktober,233.0
24,2014,Oktober,243.0
25,2014,Oktober,267.0
26,2014,Oktober,289.0
27,2014,Oktober,282.0
28,2014,Oktober,261.0
29,2014,Oktober,243.0
30,2014,Oktober,232.0
31,2014,Oktober,224.0
1,2015,Oktober,111.0
2,2015,Oktober,104.0
3,2015,Oktober,99.0
4,2015,Oktober,91.0
5,2015,Oktober,86.0
6,2015,Oktober,91.0
7,2015,Oktober,98.0
8,2015,Oktober,102.0
9,2015,Oktober,110.0
10,2015,Oktober,107.0
11,2015,Oktober,111.0
12,2015,Oktober,105.0
13,2015,Oktober,99.0
14,2015,Oktober,86.0
15,2015,Oktober,88.0
16,2015,Oktober,91.0
17,2015,Oktober,97.0
18,2015,Oktober,102.0
19,2015,Oktober,102.0
20,2015,Oktober,99.0
21,2015,Oktober,96.0
22,2015,Oktober,100.0
23,2015,Oktober,102.0
24,2015,Oktober,98.0
25,2015,Oktober,98.0
26,2015,Oktober,91.0
27,2015,Oktober,88.0
28,2015,Oktober,84.0
29,2015,Oktober,78.0
30,2015,Oktober,79.0
31,2015,Oktober,78.0
1,2016,Oktober,117.0
2,2016,Oktober,114.0
3,2016,Oktober,126.0
4,2016,Oktober,121.0
5,2016,Oktober,114.0
6,2016,Oktober,109.0
7,2016,Oktober,102.0
8,2016,Oktober,101.0
9,2016,Oktober,95.0
10,2016,Oktober,89.0
11,2016,Oktober,89.0
12,2016,Oktober,90.0
13,2016,Oktober,87.0
14,2016,Oktober,80.0
15,2016,Oktober,78.0
16,2016,Oktober,76.0
17,2016,Oktober,76.0
18,2016,Oktober,78.0
19,2016,Oktober,78.0
20,2016,Oktober,83.0
21,2016,Oktober,91.0
22,2016,Oktober,101.0
23,2016,Oktober,119.0
24,2016,Oktober,120.0
25,2016,Oktober,116.0
26,2016,Oktober,111.0
27,2016,Oktober,122.0
28,2016,Oktober,130.0
29,2016,Oktober,136.0
30,2016,Oktober,139.0
31,2016,Oktober,140.0
1,2017,Oktober,166.0
2,2017,Oktober,166.0
3,2017,Oktober,170.0
4,2017,Oktober,172.0
5,2017,Oktober,192.0
6,2017,Oktober,209.0
7,2017,Oktober,222.0
8,2017,Oktober,219.0
9,2017,Oktober,212.0
10,2017,Oktober,222.0
11,2017,Oktober,221.0
12,2017,Oktober,228.0
13,2017,Oktober,224.0
14,2017,Oktober,215.0
15,2017,Oktober,200.0
16,2017,Oktober,188.0
17,2017,Oktober,179.0
18,2017,Oktober,171.0
19,2017,Oktober,163.0
20,2017,Oktober,153.0
21,2017,Oktober,145.0
22,2017,Oktober,143.0
23,2017,Oktober,140.0
24,2017,Oktober,138.0
25,2017,Oktober,141.0
26,2017,Oktober,135.0
27,2017,Oktober,136.0
28,2017,Oktober,138.0
29,2017,Oktober,133.0
30,2017,Oktober,135.0
31,2017,Oktober,145.0
1,2019,Oktober,133.0
2,2019,Oktober,136.0
3,2019,Oktober,133.0
4,2019,Oktober,129.0
5,2019,Oktober,124.0
6,2019,Oktober,128.0
7,2019,Oktober,143.0
8,2019,Oktober,153.0
9,2019,Oktober,179.0
10,2019,Oktober,200.0
11,2019,Oktober,234.0
12,2019,Oktober,246.0
13,2019,Oktober,267.0
14,2019,Oktober,267.0
15,2019,Oktober,243.0
16,2019,Oktober,218.0
17,2019,Oktober,209.0
18,2019,Oktober,199.0
19,2019,Oktober,207.0
20,2019,Oktober,214.0
21,2019,Oktober,223.0
22,2019,Oktober,247.0
23,2019,Oktober,294.0
24,2019,Oktober,268.0
25,2019,Oktober,246.0
26,2019,Oktober,233.0
27,2019,Oktober,223.0
28,2019,Oktober,208.0
29,2019,Oktober,196.0
30,2019,Oktober,186.0
31,2019,Oktober,179.0
1,2020,Oktober,163.0
2,2020,Oktober,152.0
3,2020,Oktober,144.0
4,2020,Oktober,146.0
5,2020,Oktober,140.0
6,2020,Oktober,143.0
7,2020,Oktober,177.0
8,2020,Oktober,211.0
9,2020,Oktober,222.0
10,2020,Oktober,235.0
11,2020,Oktober,243.0
12,2020,Oktober,236.0
13,2020,Oktober,224.0
14,2020,Oktober,215.0
15,2020,Oktober,208.0
16,2020,Oktober,203.0
17,2020,Oktober,197.0
18,2020,Oktober,186.0
19,2020,Oktober,179.0
20,2020,Oktober,175.0
21,2020,Oktober,169.0
22,2020,Oktober,163.0
23,2020,Oktober,160.0
24,2020,Oktober,154.0
25,2020,Oktober,146.0
26,2020,Oktober,143.0
27,2020,Oktober,163.0
28,2020,Oktober,187.0
29,2020,Oktober,200.0
30,2020,Oktober,228.0
31,2020,Oktober,248.0
1,2021,Oktober,145.0
2,2021,Oktober,141.0
3,2021,Oktober,133.0
4,2021,Oktober,129.0
5,2021,Oktober,121.0
6,2021,Oktober,123.0
7,2021,Oktober,124.0
8,2021,Oktober,134.0
9,2021,Oktober,137.0
10,2021,Oktober,134.0
11,2021,Oktober,133.0
12,2021,Oktober,129.0
13,2021,Oktober,127.0
14,2021,Oktober,122.0
15,2021,Oktober,121.0
16,2021,Oktober,123.0
17,2021,Oktober,116.0
18,2021,Oktober,112.0
19,2021,Oktober,109.0
20,2021,Oktober,108.0
21,2021,Oktober,104.0
22,2021,Oktober,112.0
23,2021,Oktober,124.0
24,2021,Oktober,140.0
25,2021,Oktober,134.0
26,2021,Oktober,120.0
27,2021,Oktober,109.0
28,2021,Oktober,101.0
29,2021,Oktober,97.0
30,2021,Oktober,95.0
31,2021,Oktober,92.0
1,2018,Oktober,62.0
2,2018,Oktober,58.0
3,2018,Oktober,54.0
4,2018,Oktober,52.0
5,2018,Oktober,56.0
6,2018,Oktober,66.0
7,2018,Oktober,71.0
8,2018,Oktober,67.0
9,2018,Oktober,64.0
10,2018,Oktober,54.0
11,2018,Oktober,63.0
12,2018,Oktober,59.0
13,2018,Oktober,54.0
14,2018,Oktober,53.0
15,2018,Oktober,47.0
16,2018,Oktober,56.0
17,2018,Oktober,52.0
18,2018,Oktober,51.0
19,2018,Oktober,36.0
20,2018,Oktober,31.0
21,2018,Oktober,36.0
22,2018,Oktober,26.0
23,2018,Oktober,25.0
24,2018,Oktober,25.0
25,2018,Oktober,27.0
26,2018,Oktober,26.0
27,2018,Oktober,28.0
28,2018,Oktober,27.0
29,2018,Oktober,27.0
30,2018,Oktober,26.0
31,2018,Oktober,42.0
1,2022,Oktober,
2,2022,Oktober,
3,2022,Oktober,
4,2022,Oktober,
5,2022,Oktober,
6,2022,Oktober,
7,2022,Oktober,
8,2022,Oktober,
9,2022,Oktober,
10,2022,Oktober,
11,2022,Oktober,
12,2022,Oktober,
13,2022,Oktober,
14,2022,Oktober,
15,2022,Oktober,
16,2022,Oktober,
17,2022,Oktober,
18,2022,Oktober,
19,2022,Oktober,
20,2022,Oktober,
21,2022,Oktober,
22,2022,Oktober,
23,2022,Oktober,
24,2022,Oktober,
25,2022,Oktober,
26,2022,Oktober,
27,2022,Oktober,
28,2022,Oktober,
29,2022,Oktober,
30,2022,Oktober,
31,2022,Oktober,
1,1996,November,240.0
2,1996,November,241.0
3,1996,November,258.0
4,1996,November,253.0
5,1996,November,245.0
6,1996,November,234.0
7,1996,November,226.0
8,1996,November,228.0
9,1996,November,250.0
10,1996,November,285.0
11,1996,November,337.0
12,1996,November,322.0
13,1996,November,302.0
14,1996,November,350.0
15,1996,November,424.0
16,1996,November,461.0
17,1996,November,448.0
18,1996,November,396.0
19,1996,November,360.0
20,1996,November,339.0
21,1996,November,351.0
22,1996,November,406.0
23,1996,November,454.0
24,1996,November,434.0
25,1996,November,387.0
26,1996,November,351.0
27,1996,November,329.0
28,1996,November,327.0
29,1996,November,349.0
30,1996,November,367.0
31,1996,November,
1,1997,November,115.0
2,1997,November,110.0
3,1997,November,104.0
4,1997,November,105.0
5,1997,November,100.0
6,1997,November,98.0
7,1997,November,108.0
8,1997,November,141.0
9,1997,November,170.0
10,1997,November,164.0
11,1997,November,149.0
12,1997,November,154.0
13,1997,November,162.0
14,1997,November,159.0
15,1997,November,177.0
16,1997,November,193.0
17,1997,November,181.0
18,1997,November,172.0
19,1997,November,161.0
20,1997,November,152.0
21,1997,November,141.0
22,1997,November,137.0
23,1997,November,137.0
24,1997,November,137.0
25,1997,November,137.0
26,1997,November,126.0
27,1997,November,121.0
28,1997,November,113.0
29,1997,November,109.0
30,1997,November,108.0
31,1997,November,
1,1998,November,803.0
2,1998,November,857.0
3,1998,November,907.0
4,1998,November,895.0
5,1998,November,841.0
6,1998,November,760.0
7,1998,November,715.0
8,1998,November,679.0
9,1998,November,628.0
10,1998,November,589.0
11,1998,November,574.0
12,1998,November,560.0
13,1998,November,546.0
14,1998,November,548.0
15,1998,November,546.0
16,1998,November,533.0
17,1998,November,544.0
18,1998,November,557.0
19,1998,November,555.0
20,1998,November,537.0
21,1998,November,504.0
22,1998,November,462.0
23,1998,November,427.0
24,1998,November,395.0
25,1998,November,374.0
26,1998,November,351.0
27,1998,November,339.0
28,1998,November,328.0
29,1998,November,328.0
30,1998,November,327.0
31,1998,November,
1,1999,November,220.0
2,1999,November,223.0
3,1999,November,218.0
4,1999,November,227.0
5,1999,November,229.0
6,1999,November,242.0
7,1999,November,248.0
8,1999,November,242.0
9,1999,November,234.0
10,1999,November,229.0
11,1999,November,225.0
12,1999,November,230.0
13,1999,November,271.0
14,1999,November,313.0
15,1999,November,291.0
16,1999,November,271.0
17,1999,November,247.0
18,1999,November,234.0
19,1999,November,228.0
20,1999,November,221.0
21,1999,November,213.0
22,1999,November,207.0
23,1999,November,209.0
24,1999,November,202.0
25,1999,November,199.0
26,1999,November,200.0
27,1999,November,202.0
28,1999,November,211.0
29,1999,November,210.0
30,1999,November,204.0
31,1999,November,
1,2000,November,213.0
2,2000,November,239.0
3,2000,November,285.0
4,2000,November,311.0
5,2000,November,313.0
6,2000,November,314.0
7,2000,November,309.0
8,2000,November,317.0
9,2000,November,327.0
10,2000,November,336.0
11,2000,November,330.0
12,2000,November,315.0
13,2000,November,299.0
14,2000,November,288.0
15,2000,November,326.0
16,2000,November,372.0
17,2000,November,409.0
18,2000,November,396.0
19,2000,November,363.0
20,2000,November,340.0
21,2000,November,341.0
22,2000,November,337.0
23,2000,November,327.0
24,2000,November,338.0
25,2000,November,389.0
26,2000,November,410.0
27,2000,November,388.0
28,2000,November,396.0
29,2000,November,405.0
30,2000,November,391.0
31,2000,November,
1,2001,November,213.0
2,2001,November,200.0
3,2001,November,193.0
4,2001,November,191.0
5,2001,November,190.0
6,2001,November,183.0
7,2001,November,175.0
8,2001,November,172.0
9,2001,November,201.0
10,2001,November,325.0
11,2001,November,440.0
12,2001,November,437.0
13,2001,November,380.0
14,2001,November,329.0
15,2001,November,300.0
16,2001,November,285.0
17,2001,November,273.0
18,2001,November,254.0
19,2001,November,240.0
20,2001,November,231.0
21,2001,November,218.0
22,2001,November,214.0
23,2001,November,220.0
24,2001,November,231.0
25,2001,November,245.0
26,2001,November,261.0
27,2001,November,273.0
28,2001,November,293.0
29,2001,November,340.0
30,2001,November,401.0
31,2001,November,
1,2002,November,427.0
2,2002,November,397.0
3,2002,November,381.0
4,2002,November,414.0
5,2002,November,497.0
6,2002,November,566.0
7,2002,November,597.0
8,2002,November,595.0
9,2002,November,585.0
10,2002,November,594.0
11,2002,November,625.0
12,2002,November,655.0
13,2002,November,727.0
14,2002,November,740.0
15,2002,November,722.0
16,2002,November,686.0
17,2002,November,664.0
18,2002,November,679.0
19,2002,November,693.0
20,2002,November,672.0
21,2002,November,637.0
22,2002,November,609.0
23,2002,November,594.0
24,2002,November,575.0
25,2002,November,559.0
26,2002,November,540.0
27,2002,November,528.0
28,2002,November,512.0
29,2002,November,495.0
30,2002,November,479.0
31,2002,November,
1,2003,November,122.0
2,2003,November,135.0
3,2003,November,144.0
4,2003,November,148.0
5,2003,November,151.0
6,2003,November,163.0
7,2003,November,152.0
8,2003,November,147.0
9,2003,November,137.0
10,2003,November,127.0
11,2003,November,117.0
12,2003,November,110.0
13,2003,November,105.0
14,2003,November,98.0
15,2003,November,97.0
16,2003,November,98.0
17,2003,November,111.0
18,2003,November,127.0
19,2003,November,144.0
20,2003,November,146.0
21,2003,November,149.0
22,2003,November,137.0
23,2003,November,125.0
24,2003,November,119.0
25,2003,November,110.0
26,2003,November,109.0
27,2003,November,100.0
28,2003,November,102.0
29,2003,November,109.0
30,2003,November,117.0
31,2003,November,
1,2004,November,313.0
2,2004,November,328.0
3,2004,November,301.0
4,2004,November,272.0
5,2004,November,253.0
6,2004,November,242.0
7,2004,November,234.0
8,2004,November,232.0
9,2004,November,218.0
10,2004,November,205.0
11,2004,November,203.0
12,2004,November,205.0
13,2004,November,204.0
14,2004,November,202.0
15,2004,November,192.0
16,2004,November,190.0
17,2004,November,183.0
18,2004,November,177.0
19,2004,November,214.0
20,2004,November,264.0
21,2004,November,282.0
22,2004,November,269.0
23,2004,November,262.0
24,2004,November,261.0
25,2004,November,254.0
26,2004,November,248.0
27,2004,November,248.0
28,2004,November,241.0
29,2004,November,226.0
30,2004,November,212.0
31,2004,November,
1,2005,November,107.0
2,2005,November,101.0
3,2005,November,100.0
4,2005,November,104.0
5,2005,November,108.0
6,2005,November,120.0
7,2005,November,121.0
8,2005,November,128.0
9,2005,November,121.0
10,2005,November,117.0
11,2005,November,105.0
12,2005,November,102.0
13,2005,November,97.0
14,2005,November,95.0
15,2005,November,91.0
16,2005,November,101.0
17,2005,November,93.0
18,2005,November,95.0
19,2005,November,101.0
20,2005,November,93.0
21,2005,November,90.0
22,2005,November,86.0
23,2005,November,86.0
24,2005,November,81.0
25,2005,November,85.0
26,2005,November,86.0
27,2005,November,84.0
28,2005,November,83.0
29,2005,November,82.0
30,2005,November,85.0
31,2005,November,
1,2006,November,175.0
2,2006,November,169.0
3,2006,November,162.0
4,2006,November,160.0
5,2006,November,149.0
6,2006,November,143.0
7,2006,November,142.0
8,2006,November,137.0
9,2006,November,131.0
10,2006,November,130.0
11,2006,November,124.0
12,2006,November,132.0
13,2006,November,129.0
14,2006,November,137.0
15,2006,November,156.0
16,2006,November,171.0
17,2006,November,177.0
18,2006,November,182.0
19,2006,November,177.0
20,2006,November,178.0
21,2006,November,179.0
22,2006,November,193.0
23,2006,November,203.0
24,2006,November,232.0
25,2006,November,281.0
26,2006,November,317.0
27,2006,November,299.0
28,2006,November,279.0
29,2006,November,254.0
30,2006,November,225.0
31,2006,November,
1,2007,November,129.0
2,2007,November,123.0
3,2007,November,120.0
4,2007,November,120.0
5,2007,November,115.0
6,2007,November,113.0
7,2007,November,112.0
8,2007,November,112.0
9,2007,November,117.0
10,2007,November,130.0
11,2007,November,177.0
12,2007,November,229.0
13,2007,November,282.0
14,2007,November,336.0
15,2007,November,366.0
16,2007,November,346.0
17,2007,November,315.0
18,2007,November,290.0
19,2007,November,259.0
20,2007,November,233.0
21,2007,November,217.0
22,2007,November,207.0
23,2007,November,202.0
24,2007,November,193.0
25,2007,November,206.0
26,2007,November,245.0
27,2007,November,271.0
28,2007,November,271.0
29,2007,November,265.0
30,2007,November,258.0
31,2007,November,
1,2008,November,223.0
2,2008,November,302.0
3,2008,November,313.0
